pl_name,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_dens,pl_insol,pl_eqt,pl_orbeccen,pl_ratror,pl_ratdor,pl_trandep,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,sy_pnum,pl_ratror_reflink,pl_ratdor_reflink,pl_trandep_reflink
"Kepler-428 b",12.11000000,403.63000000,3.52563254000,0.0433000000,1.020000,195.0880,1070.00,0.220000,0.13840000,11.650000,2.23350000,5150.00,0.800000,0.870000,0.0900,4.571000,686.28400000,1,"<a refstr=H_EACUTE_BRARD_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...572A..93H/abstract target=ref>H&eacute;brard et al. 2014</a>","<a refstr=H_EACUTE_BRARD_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...572A..93H/abstract target=ref>H&eacute;brard et al. 2014</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"GJ 674 b",3.33000000,11.09000000,4.69380000000,0.0390000000,1.650000,10.5165,530.80,0.200000,,,,3600.00,0.364630,0.350000,-0.2800,4.859780,4.54896000,1,,,
"TOI-5800 b",2.46000000,9.50000000,2.62788380000,0.0344000000,3.460000,274.1630,1108.00,0.300000,0.02920000,9.580000,0.07312083,4850.00,0.773000,0.778000,-0.0400,4.560000,42.90520000,1,"<a refstr=NAPONIELLO_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...701A..79N/abstract target=ref>Naponiello et al. 2025</a>","<a refstr=NAPONIELLO_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...701A..79N/abstract target=ref>Naponiello et al. 2025</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"HAT-P-50 b",14.43719200,429.07050000,3.12201090000,0.0453000000,0.780000,2108.4362,1862.00,0.115000,0.07820000,5.680000,0.63049170,6280.00,1.698000,1.273000,-0.1800,4.072000,515.45800000,1,"<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>","<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"K2-233 c",1.27200000,4.60000000,7.06024000000,0.0664000000,12.400000,66.2000,794.00,0.000000,0.01642000,20.100000,,4796.00,0.710000,0.790000,-0.0820,4.530000,67.50620000,3,"<a refstr=BARRAG_AMP_AACUTE_N_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.522.3458B/abstract target=ref>Barrag&aacute;n et al. 2023</a>","<a refstr=BARRAG_AMP_AACUTE_N_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.522.3458B/abstract target=ref>Barrag&aacute;n et al. 2023</a>",
"Kepler-1937 b",3.02291330,9.39000000,9.68859958600,0.0915000000,1.870000,163.1000,1014.00,0.000000,0.02381900,37.990000,0.06661000,6457.00,1.196000,1.190000,-0.0600,4.358000,905.06900000,1,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-1946 b",2.48812698,6.75000000,3.03519010500,0.0394000000,2.410000,403.5300,1143.00,0.000000,0.03764300,14.330000,0.06969000,5505.00,0.873000,0.887000,-0.0400,4.503000,1002.12000000,1,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"TOI-4465 b",14.01122587,1872.00931723,101.94054000000,0.4160000000,3.730000,130.5280,427.00,0.240000,0.12680000,88.400000,1.35200000,5545.00,1.014000,0.930000,-0.0600,4.379000,121.13900000,1,"<a refstr=ESSACK_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170...41E/abstract target=ref>Essack et al. 2025</a>","<a refstr=ESSACK_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170...41E/abstract target=ref>Essack et al. 2025</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"TOI-2274 b",2.45000000,6.57000000,2.67963000000,0.0500000000,2.450000,83.7078,771.46,,0.03600000,16.910000,0.08275424,3943.00,0.631000,0.612000,,4.500000,48.87600000,1,"<a refstr=PEL_AMP_AACUTE_EZ_TORRES_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..62P/abstract target=ref>Pel&aacute;ez-Torres et al. 2024</a>","<a refstr=PEL_AMP_AACUTE_EZ_TORRES_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..62P/abstract target=ref>Pel&aacute;ez-Torres et al. 2024</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"K2-73 b",2.58000000,9.20000000,7.49556000000,0.0761900000,2.800000,209.0000,968.00,,0.02290100,15.108184,0.05800000,5867.00,1.058000,1.020000,0.0400,4.390000,269.18300000,2,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>"
"TOI-2420 b",15.02003414,294.62693329,5.84264100000,0.0684000000,0.477000,1017.0000,1571.60,0.055000,0.05810000,6.210000,0.26700000,5707.00,2.369000,1.158000,,3.760000,435.17400000,1,"<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..18C/abstract target=ref>Carleo et al. 2024</a>","<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..18C/abstract target=ref>Carleo et al. 2024</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"TOI-3540 A b",23.53885947,375.03752026,3.11999900000,0.0428900000,0.065000,841.3000,1498.00,0.000000,,7.510000,0.02300000,5810.00,1.228000,1.081000,0.1760,4.293000,,1,,"<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>","<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>"
"CoRoT-29 b",10.08810000,270.15550000,2.85057000000,0.0386000000,1.450000,540.3673,1224.75,0.082000,0.10280000,9.220000,,5260.00,0.900000,0.970000,0.2000,4.300000,806.50700000,1,"<a refstr=CABRERA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...579A..36C/abstract target=ref>Cabrera et al. 2015</a>","<a refstr=CABRERA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...579A..36C/abstract target=ref>Cabrera et al. 2015</a>",
"Kepler-328 c",5.40000000,39.40000000,71.31200000000,0.3540000000,0.600000,22.0250,475.00,0.000000,0.04235000,64.746000,0.21380000,6064.00,1.060000,1.150000,0.0800,4.440000,2213.19000000,2,"<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"HD 109286 b",13.20000000,950.30693693,520.10000000000,1.2590000000,2.270000,0.7090,259.40,0.338000,,248.500000,,5694.00,1.089000,0.980000,0.0500,4.440000,55.41560000,1,,"<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..78D/abstract target=ref>Demangeon et al. 2021</a>",
"HD 108874 c",13.80000000,314.64000000,1624.00000000000,2.6590000000,0.658000,0.1412,168.21,0.239000,,,,5551.00,1.050000,0.950000,0.1900,4.440000,59.51750000,2,,,
"HD 285968 b",2.83000000,8.40000000,8.78360000000,0.0660000000,2.040000,5.0456,450.00,0.000000,,,,3703.49,0.478214,0.500000,-0.1000,4.748890,9.47045000,1,,,
"WASP-50 b",13.06969400,466.82870400,1.95510000000,0.0293000000,1.325000,690.3398,1394.84,0.009000,0.13900000,7.510000,1.96349909,5400.00,0.843000,0.892000,-0.1200,4.540000,184.84800000,1,"<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>","<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-285 b",1.34000000,2.36000000,2.63386700000,0.0360000000,5.390000,428.4070,1131.00,0.000000,0.01599600,9.910000,0.02598000,5411.00,0.808000,0.915000,0.1700,4.584000,824.31000000,2,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"K2-398 c",5.09800000,22.80000000,18.78783900000,,0.946000,,,,0.03770000,23.550000,,5946.00,1.239000,0.945000,-0.2570,4.227000,606.99200000,2,"<a refstr=CHRISTIANSEN_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..244C/abstract target=ref>Christiansen et al. 2022</a>","<a refstr=CHRISTIANSEN_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..244C/abstract target=ref>Christiansen et al. 2022</a>",
"Kepler-1607 b",0.92000000,0.72100000,13.64736760000,0.1197800000,5.090000,449.6320,913.00,0.000000,0.00724700,13.529000,0.00633000,6116.00,1.210000,1.140000,0.0500,4.330000,1286.10000000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"HD 134606 e",1.33000000,2.34000000,4.32030000000,0.0527000000,5.470000,418.0334,1260.39,0.200000,,,,5576.00,1.158000,1.046000,0.3430,4.330000,26.79090000,5,,,
"Kepler-1050 b",1.60000000,3.19000000,15.37875460000,0.1235300000,4.280000,62.0250,1039.00,0.000000,0.01318600,22.200000,0.01934000,6010.00,1.130000,1.090000,0.0300,4.370000,490.48800000,2,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-1145 b",1.40000000,2.54000000,3.97076766000,0.0443000000,5.090000,198.4300,958.00,0.000000,0.01708000,16.360000,0.03492000,5064.00,0.750000,0.790000,-0.1300,4.590000,691.96100000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-957 b",5.50000000,25.90000000,5.90741353700,0.0559000000,0.855000,124.9110,769.00,0.000000,0.06682800,42.750000,0.53830000,4963.00,0.750000,0.810000,-0.0100,4.600000,824.68800000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"TOI-3856 b",13.59649359,171.62733978,2.04360352000,0.0325000000,0.371000,949.0000,1544.00,0.083000,,6.622000,1.39700000,5622.00,1.055000,1.096000,0.4540,4.431000,314.44300000,1,,"<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>","<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>"
"CoRoT-3 b",11.32000000,6883.91000000,4.25680000000,0.0578300000,26.400000,735.4472,1695.00,0.000000,0.06630000,7.800000,0.43980000,6740.00,1.560000,1.370000,0.1400,4.220000,768.77100000,1,"<a refstr=DELEUIL_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...491..889D/abstract target=ref> Deleuil et al. 2008 </a>","<a refstr=DELEUIL_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...491..889D/abstract target=ref> Deleuil et al. 2008 </a>","<a refstr=TRIAUD_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...506..377T/abstract target=ref> Triaud et al. 2009 </a>"
"Kepler-562 b",5.21000000,23.70000000,18.00931443600,0.1333000000,0.921000,67.4350,658.00,0.000000,0.05342900,24.300000,0.30044000,5575.00,0.900000,0.930000,-0.0400,4.500000,992.76900000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"K2-294 b",1.66000000,3.39000000,2.50387000000,,4.070000,,1425.00,,0.01262000,6.490000,,5612.00,1.200000,0.987000,0.1940,4.200000,373.07800000,1,"<a refstr=DATTILO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..169D/abstract target=ref>Dattilo et al. 2019</a>","<a refstr=DATTILO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..169D/abstract target=ref>Dattilo et al. 2019</a>",
"HD 93351 b",1.69000000,3.49611248,2.45946000000,0.0350000000,3.980000,522.5845,1330.76,0.549000,,,,5408.00,0.911435,0.940000,-0.2300,4.491740,56.16300000,2,,,
"HIP 65426 b",16.81350000,2860.47000000,,92.0000000000,3.310000,0.0022,1500.00,,,,,8840.00,1.770000,1.960000,,4.321140,108.87500000,1,,,
"XO-7 b",15.38995700,225.34147000,2.86414240000,0.0442100000,0.340000,1540.0000,1743.00,0.038000,0.09532000,6.430000,0.90900000,6250.00,1.480000,1.405000,0.4320,4.246000,234.14900000,1,"<a refstr=CROUZET_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...44C/abstract target=ref>Crouzet et al. 2020</a>","<a refstr=CROUZET_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...44C/abstract target=ref>Crouzet et al. 2020</a>","<a refstr=CROUZET_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...44C/abstract target=ref>Crouzet et al. 2020</a>"
"TOI-5734 b",2.10000000,9.10000000,6.18418760000,0.0592100000,5.403344,56.3778,688.00,,0.03011000,18.490000,0.10523509,4750.00,0.639000,0.724000,-0.1300,4.660000,32.51020000,1,"<a refstr=FILOMENO_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...708A..90F/abstract target=ref>Filomeno et al. 2026</a>","<a refstr=MORELLO_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..176M/abstract target=ref>Morello et al. 2026</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-1740 b",3.32321414,11.00000000,8.17240047500,0.0779000000,1.650000,127.9500,858.00,0.000000,0.03370000,6.960000,0.08643000,5705.00,0.905000,0.943000,-0.0600,4.499000,1061.77000000,1,"<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"HIP 34222 b",13.90000000,263.79757781,159.98600000000,0.4920000000,0.540000,0.3832,218.98,0.305000,,,,4050.00,0.618600,0.620000,,4.654590,22.83860000,1,,,
"Kepler-1852 b",1.88610592,4.22000000,7.97094011300,0.0762000000,3.460000,79.1000,760.00,0.000000,0.02084700,22.200000,0.05266000,5237.00,0.826000,0.927000,0.2400,4.572000,772.48100000,1,"<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-1774 b",3.18179549,10.20000000,59.77080154000,0.2949600000,1.740000,16.4000,522.00,0.000000,0.02353800,46.600000,0.05660000,6214.00,1.122000,1.101000,-0.0200,4.382000,816.59200000,1,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-1277 b",1.60000000,3.19000000,40.83650120000,0.2185700000,4.280000,12.1100,496.00,0.000000,0.01584000,59.600000,0.02752000,5578.00,0.920000,0.940000,-0.0100,4.490000,557.19300000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-249 c",1.51000000,2.89000000,7.11370200000,0.0580000000,4.610000,12.5290,429.00,0.000000,0.02586200,24.230000,0.08076000,3568.00,0.482000,0.510238,-0.3400,4.777000,190.40100000,3,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"HATS-24 b",15.63655500,718.29580000,1.34849780000,0.0238000000,1.030000,2706.9606,2166.00,0.000000,0.12801000,4.561000,1.84637637,6125.00,1.120000,1.070000,-0.2290,4.370000,494.18200000,1,"<a refstr=OLIVEIRA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3b..35O/abstract target=ref>Oliveira et al. 2019</a>","<a refstr=OLIVEIRA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3b..35O/abstract target=ref>Oliveira et al. 2019</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"HD 67087 c",12.90000000,1540.00000000,2374.00000000000,3.8600000000,3.940000,0.2327,193.42,0.760000,,,,6330.00,1.550000,1.360000,0.2500,4.190000,76.52170000,2,,,
"Kepler-185 b",1.17000000,1.71000000,1.63290000000,0.0260000000,5.870000,475.5070,1237.00,0.000000,0.01346400,8.050000,0.02092000,5208.00,0.806000,0.763000,-0.1400,4.545000,466.73500000,2,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-1294 b",3.19000000,10.30000000,115.68622580000,0.4684000000,1.740000,12.3620,401.00,0.000000,0.02981700,190.600000,0.09459000,5776.00,0.970000,0.990000,-0.0300,4.460000,1855.70000000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-401 d",2.27000000,5.77000000,184.25640500000,0.6688600000,2.710000,8.4850,380.00,0.000000,0.01577300,126.400000,0.02922000,6184.00,1.290000,1.170000,0.0200,4.280000,965.56000000,3,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"K2-290 b",3.06000000,10.90000000,9.21165000000,0.0923000000,4.100000,308.9946,1230.00,0.000000,0.01900000,13.150000,,6302.00,1.511000,1.194000,-0.0600,4.230000,272.90900000,2,"<a refstr=HJORTH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484.3522H/abstract target=ref>Hjorth et al. 2019</a>","<a refstr=HJORTH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484.3522H/abstract target=ref>Hjorth et al. 2019</a>",
"Kepler-1362 b",2.60000000,7.27000000,136.20562600000,0.4626000000,2.270000,1.0110,248.00,0.000000,0.03238400,169.700000,0.12093000,4857.00,0.740000,0.800000,0.0600,4.600000,731.29800000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
