pl_name,pl_bmasse,pl_rade,pl_orbper,pl_orbsmax,pl_dens,pl_insol,st_mass,st_rad,st_teff,st_lum,st_met,sy_pnum,discoverymethod,pl_dens_reflink,pl_orbsmax_reflink,pl_insol_reflink
"Kepler-312 b",2.21000000,1.29000000,1.77241900000,0.0310000000,5.660000,4124.0220,1.314000,1.467000,6115.00,0.59751,0.1500,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-1530 d",10.80000000,3.27870115,9.20761013000,0.0827600000,1.680000,69.2000,1.015000,1.303000,5678.00,-0.31086,0.2000,3,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>"
"Kepler-450 b",19.40000000,6.14000000,28.45485100000,0.2009200000,0.750000,94.3250,1.190000,1.641620,6197.21,0.55403,0.1278,3,"Transit","<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"HIP 75092 b",568.91284853,13.50000000,926.40000000000,2.0200000000,1.270000,2.5659,1.280000,4.530000,4891.00,1.01995,-0.0100,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=JONES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...646A.131J/abstract target=ref>Jones et al. 2021</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-1749 b",3.23000000,1.61301783,14.53409958000,0.0956000000,4.230000,7.3400,0.551000,0.553000,3957.00,-0.94989,-0.1600,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-1815 b",7.99000000,2.74892620,12.19139957000,0.0984000000,2.110000,80.0100,0.856000,0.967000,5516.00,-0.03006,-0.0600,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"K2-111 c",11.10000000,3.34000000,15.67480000000,0.1156500000,1.640000,142.0569,0.840000,1.250000,5775.00,0.27875,-0.4600,2,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=PALETHORPE_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..532P/abstract target=ref>Palethorpe et al. 2026</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-717 b",6.44000000,2.42000000,4.40840023000,0.0520000000,2.500000,398.0000,0.880000,0.850000,5485.00,0.60439,-0.1200,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"K2-188 c",8.40000000,2.83000000,7.81025300000,0.0785000000,2.040000,230.6280,1.060000,1.190000,5977.00,0.21087,-0.0100,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-304 c",5.35000000,2.17000000,5.31594600000,0.0540000000,2.880000,73.5980,0.737000,0.687000,4731.00,-0.66160,0.0300,4,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"HAT-P-43 b",210.39500000,13.63000000,3.33264140000,0.0444000000,0.390000,521.8770,1.030000,1.080000,5693.00,0.05986,0.2000,1,"Transit","<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>","<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"TOI-375 c",669.34662514,13.40000000,115.50000000000,0.5240000000,1.530000,21.0700,1.441000,2.900000,5259.90,0.75997,0.0840,3,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=REINARZ_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...706A..20R/abstract target=ref>Reinarz et al. 2026</a>","<a refstr=REINARZ_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...706A..20R/abstract target=ref>Reinarz et al. 2026</a>"
"Kepler-560 b",3.61000000,1.72000000,18.47764449000,0.0899000000,3.900000,2.4600,0.340000,0.330000,3556.00,-1.71700,-0.3900,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-1972 c",2.11000000,0.86800000,11.32950000000,0.1049300000,18.400000,198.4000,1.120000,1.384000,5818.00,0.29447,0.2300,2,"Transit","<a refstr=LELEU_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...661A.141L/abstract target=ref>Leleu et al. 2022</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>"
"Kepler-1566 b",0.41800000,0.79000000,0.53991523800,0.0119800000,4.660000,2340.9840,0.840000,0.810000,5254.00,-0.43675,-0.0700,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-1432 b",5.56000000,2.22000000,23.91090110000,0.1696000000,2.790000,119.2370,1.090000,1.130000,6031.00,0.44920,0.0200,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"PZ Tel b",8581.36698900,11.90000000,44000.00000000000,27.0000000000,28.000000,0.0014,1.360000,1.256460,5169.00,0.00662,,1,"Imaging","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FRANSON__BOWLER_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..246F/abstract target=ref>Franson &amp; Bowler 2023</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"GJ 667 C b",5.68000000,2.25000000,7.20300000000,0.0504310000,2.740000,5.3902,0.330000,,3350.00,-1.86300,-0.5500,5,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROBERTSON__AMP__MAHADEVAN_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...793L..24R/abstract target=ref>Robertson &amp; Mahadevan 2014</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-1840 b",8.13000000,2.77771129,131.19000240000,0.4620600000,2.080000,1.3000,0.774000,0.803000,4898.00,-0.58706,0.1400,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>"
"Kepler-704 b",7.32000000,2.61000000,3.76182115000,0.0470000000,2.260000,514.1240,0.970000,0.960000,5616.00,0.03582,0.0900,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"TOI-172 b",1722.63860000,10.81668500,9.47725000000,0.0914000000,7.530000,299.0000,1.128000,1.777000,5645.00,0.46090,0.1480,1,"Transit","<a refstr=RODRIGUEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..191R/abstract target=ref>Rodriguez et al. 2019</a>","<a refstr=RODRIGUEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..191R/abstract target=ref>Rodriguez et al. 2019</a>","<a refstr=RODRIGUEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..191R/abstract target=ref>Rodriguez et al. 2019</a>"
"HD 82943 c",622.60300000,13.40000000,220.07800000000,0.7434500000,1.420000,2.8285,1.080000,1.182600,5935.00,0.19405,0.2600,2,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=BALUEV___BEAUG_EACUTE__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.439..673B/abstract target=ref> Baluev & Beaug&eacute; 2014</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"EPIC 206042996 c",1.87000000,1.20000000,0.35488400000,,5.950000,,0.565000,0.500000,4114.00,-0.97996,0.0060,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,
"HD 68475 b",1639.99458012,12.80000000,7832.00000000000,7.2700000000,4.300000,0.0068,0.830000,0.790990,5022.00,-0.44562,0.0700,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=WU_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....171..189W/abstract target=ref>Wu et al. 2026</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-671 b",7.70000000,2.69000000,4.28095858800,0.0503000000,2.170000,331.4380,0.970000,0.950000,5624.00,-0.08086,0.0800,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-1806 b",6.15000000,2.35560189,9.03332042700,0.0813000000,2.590000,66.8900,0.884000,0.788000,5311.00,-0.43504,-0.0400,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-1388 c",5.73000000,2.26000000,5.53608151000,0.0519000000,2.730000,51.0440,0.630000,0.610000,4098.00,-1.10680,0.0200,4,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"CoRoT-11 b",740.51000000,16.03000000,2.99433000000,0.0436000000,0.990000,1890.6490,1.270000,1.370000,6440.00,0.37753,-0.0300,1,"Transit","<a refstr=GANDOLFI_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...524A..55G/abstract target=ref> Gandolfi et al. 2010 </a>","<a refstr=GANDOLFI_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...524A..55G/abstract target=ref> Gandolfi et al. 2010 </a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"TOI-1235 b",6.69000000,1.69000000,3.44471400000,0.0384500000,7.250000,60.3000,0.630000,0.619000,3997.00,-1.05404,0.3300,1,"Transit","<a refstr=LUQUE__AMP__PALL_EACUTE__2022 href=https://ui.adsabs.harvard.edu/abs/2022Sci...377.1211L/abstract target=ref>Luque &amp; Pall&eacute; 2022</a>","<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...22C/abstract target=ref>Cloutier et al. 2020</a>","<a refstr=BLUHM_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...639A.132B/abstract target=ref>Bluhm et al. 2020</a>"
"HD 1397 b",131.89945000,11.50043400,11.53533000000,0.1097000000,0.477000,356.0000,1.324000,2.336000,5521.00,0.65992,0.2900,1,"Transit","<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>","<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>","<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>"
"Kepler-1519 b",39.60000000,7.06000000,240.79893970000,0.7655000000,0.618000,3.9440,0.940000,0.910000,5644.00,0.32617,-0.0700,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-121 c",5.77000000,2.27000000,41.00801100000,0.2160000000,2.710000,7.2960,0.859000,0.701000,5311.00,-0.47396,-0.0800,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-1801 c",8.80000000,2.91000000,116.58318300000,0.4572000000,1.960000,4.4700,0.936000,0.981000,5738.00,-0.22269,-0.0600,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"TOI-2000 c",81.70000000,8.14000000,9.12705500000,0.0878000000,0.829000,149.0000,1.082000,1.134000,5611.00,0.05956,0.4390,2,"Transit","<a refstr=SHA_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.1113S/abstract target=ref>Sha et al. 2023</a>","<a refstr=SHA_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.1113S/abstract target=ref>Sha et al. 2023</a>","<a refstr=SHA_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.1113S/abstract target=ref>Sha et al. 2023</a>"
"Kepler-1726 b",6.84000000,2.50861954,18.39629936000,0.1279400000,2.380000,24.0000,0.876000,0.804000,5316.00,-0.36975,0.0000,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>"
"K2-154 c",4.94000000,2.07000000,7.95486000000,0.0677000000,3.060000,20.5000,0.650000,0.630000,4097.00,-1.01773,0.2100,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>"
"WASP-11 b",251.08570000,12.44199000,3.72247000000,0.0435000000,0.632000,184.9880,1.420000,0.890000,4800.00,0.00000,0.0000,1,"Transit","<a refstr=MANCINI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...579A.136M/abstract target=ref>Mancini et al. 2015</a>","<a refstr=BAKOS_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...696.1950B/abstract target=ref> Bakos et al. 2009 </a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-286 e",3.78000000,1.77000000,29.22128900000,0.1760000000,3.750000,20.6000,0.830000,0.863000,5580.00,-0.11623,-0.2500,4,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>"
"HD 82886 b",740.54390000,13.30000000,705.00000000000,1.5800000000,1.730000,5.5680,2.530000,5.260000,4953.00,1.14301,-0.3100,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-275 c",11.40000000,3.38000000,16.08813400000,0.1320000000,1.620000,146.5000,1.189000,1.383000,6165.00,0.44934,0.0800,3,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>"
"K2-183 c",5.90000000,2.30000000,10.78799200000,0.0932000000,2.660000,84.9927,0.942219,0.870000,5482.00,-0.13179,0.0900,3,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"NGTS-21 b",750.07504052,14.90794433,1.54338970000,0.0236000000,1.250000,514.2853,0.720000,0.860000,4660.00,-0.53854,-0.2600,1,"Transit","<a refstr=ALVES_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.517.4447A/abstract target=ref>Alves et al. 2022</a>","<a refstr=ALVES_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.517.4447A/abstract target=ref>Alves et al. 2022</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"HD 108202 b",953.48522100,13.10000000,2990.00000000000,3.7000000000,2.330000,0.0125,0.740000,0.663550,4556.03,-0.76721,0.3048,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=PHILIPOT_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...678A.107P/abstract target=ref>Philipot et al. 2023</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"BD-210397 c",1525.57635360,12.90000000,6240.00000000000,5.9000000000,3.910000,0.0039,0.690000,0.747000,4051.00,-0.86967,0.1200,2,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=PHILIPOT_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...678A.107P/abstract target=ref>Philipot et al. 2023</a>","<a refstr=FRENSCH_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A.173F/abstract target=ref>Frensch et al. 2023</a>"
